key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
4211,"Feuerfaszination","Vom Feuer fasziniert. Bewegt sich bei Ende des Effekts auf ein bestimmtes feuerelementares Ziel zu.",215374,89,0,1,2,17,910,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4212,"Eisfaszination","Von Eis fasziniert. Bewegt sich bei Ende des Effekts auf ein bestimmtes eiselementares Ziel zu.",215373,89,0,1,2,17,909,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4213,"Feuertoll","Vom Feuer fasziniert. Bewegt sich auf ein bestimmtes feuerelementares Ziel zu.",215374,0,0,1,2,17,910,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4214,"Eistoll","Von Eis fasziniert. Bewegt sich auf ein bestimmtes eiselementares Ziel zu.",215373,0,0,1,2,17,909,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4215,"","",0,0,3,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,True,False,67,26,False,0,False,0,False,0,0,0,False,False,False,0
4216,"Tsubamegaeshi","<hex:024804F201F603><hex:024904F201F703>Tsubamegaeshi<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213315,161,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4217,"Tsubamegaeshi","<hex:024804F201F603><hex:024904F201F703>Tsubamegaeshi<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213315,161,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4218,"Tsubamegaeshi","<hex:024804F201F603><hex:024904F201F703>Tsubamegaeshi<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213315,161,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4219,"Levitation","Schwebt einige Ilme über dem Boden.",215037,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,True,False,0,0,True,0,False,0,False,0,49,0,False,False,False,0
4220,"Wundermaterial","Der Materialzustand wird zu „Gut“, „Robust“, „Stabil“, „Ergiebig“, „Präpariert“ oder „Formbar“.",216254,0,0,33,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4221,"","",0,89,3,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,75,26,False,0,False,0,False,0,0,0,False,False,False,0
4222,"","",0,0,3,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4223,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4224,"","",0,89,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4225,"Ägide des Eises","Erlittener Schaden ist dank Tentoawas Schild verringert.",212513,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
4226,"Phantom-Meis<hex:02160103>ter<hex:02160103>schaft","Hat Meis<hex:02160103>ter<hex:02160103>schaft über einen Phantomjob erlangt. Ausgeteilter Schaden und Wirkung ausgeteilter Heilmagie sind erhöht.",219961,0,15,1,1,0,0,False,False,False,False,False,False,False,True,True,0,1,False,False,2,0,True,0,False,0,False,0,0,0,False,False,False,0
4227,"Gleiche Geister","Befindet sich in einer Gruppe mit Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern ähnlicher Wissensstufe. Die Routine beim Besiegen von Feinden ist für Phantomjobs erhöht.",229944,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,1,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
4228,"Fester Job","Jobwechsel nicht möglich, Phantomjobs eingeschlossen.",216236,0,0,1,2,0,0,False,False,False,False,False,False,False,True,True,0,1,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4229,"Euphorie","Ist in einem Zustand der Euphorie. Diverse positive Effekte sind aktiv.",229945,0,0,1,1,16,911,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
4230,"Bodenunterstützung","Nimmt als Bodenunterstützung an einem Mecha-Einsatz teil.",216241,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,False,0
4231,"Phantom-Beschützen","Erlittener Schaden ist verringert.",229901,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-60,0,False,0,False,0,False,0,0,0,False,False,False,0
4232,"Gebet","Regeneriert schrittweise LP.",229902,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
4233,"Schutzgebet","Erlittener Schaden ist verringert.",229903,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,1,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
4234,"Gelübde","Einmalig immun gegen fast alle Attacken.",217238,0,2,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
4235,"Wüten","Greift Gegner fächerförmig vor sich unablässig mit Auto-Attacke an und ist gegen einige negative Status sowie gegen fast alle Rückstoß- und Heranzieheffekte immun.",229904,64,0,1,1,16,366,False,False,False,True,False,True,False,False,False,1,0,False,False,7751,19,True,0,False,0,False,0,24,0,False,False,False,0
4236,"Durch Mark und Bein","Der Attacke-Wert von <hex:024804F201F603><hex:024904F201F703>Todesstoß<hex:0249020103><hex:0248020103> erhöht sich mit dem erlittenen Schaden.",229905,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4237,"Treten","Ausgeteilter Schaden ist erhöht.",218167,0,3,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
4238,"Gegenzug","Paraderate ist erhöht.",229906,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
4239,"Gegenwind","Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht.",229954,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,1,False,False,0,18,False,0,False,0,False,0,0,0,False,False,False,0
4240,"Phantom-Zielen","Kritische Trefferrate und direkte Trefferrate sind erhöht. Attacken, die LP regenerieren, sind davon ausgenommen.",229907,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
4241,"Genaues Phantom-Zielen","Kritische Trefferrate und direkte Trefferrate sind erhöht. Attacken treffen garantiert. Attacken, die LP regenerieren, sind davon ausgenommen.",229908,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50,0,False,0,False,0,False,0,0,0,False,False,False,0
4242,"Phantom-Freiberufler","Ist als Phantom-Freiberufler unterwegs.",216871,169,0,1,1,35,0,False,False,False,False,False,False,False,True,True,255,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4243,"Kreszentes Einhorn","Erlittener Schaden ist um einen bestimmten Betrag verringert.",229956,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
4244,"Liebliche Klänge","Die erhaltene Phantomroutine beim Besiegen von Feinden ist erhöht.",229955,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,1,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
4245,"Shirahadori","Einmalig immun gegen fast allen physischen Schaden.",229909,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4246,"Kraft-Choral","Regeneriert schrittweise LP und Maximal-LP sind erhöht.",229910,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
4247,"Angriffs-Arie","Ausgeteilter Schaden ist erhöht.",229911,163,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,1,0,False,0,False,0,False,0,0,0,False,False,False,0
4248,"Kreszentes Stopp","Die Zeit ist angehalten.",215579,85,0,1,2,17,0,True,False,True,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,32,0,False,False,False,0
4249,"Helden-Hymnus","Ausgeteilter Schaden und Wirkung von Heileffekten sind erhöht. Außerdem ist ein Teil des erlittenen Schadens verringert.",229912,163,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
4250,"Kritischer Helden-Hymnus","Ausgeteilter Schaden und Wirkung von Heileffekten sind verringert. Die Intervalle zwischen Auto-Attacken und die (Re-)Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zei<hex:02160103>ten von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten und Magie sind verlängert.",229913,163,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,False,0
4251,"Kampfesglocke","Mit jeder erlittenen Attacke erhöht sich der ausgeteilte Schaden.",229914,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4252,"Kampfesgeläut","Ausgeteilter Schaden ist erhöht.",218192,0,8,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,3,0,False,0,False,0,False,0,0,0,False,False,False,0
4253,"Segenreicher Schauer","Erlittener Schaden ist um einen bestimmten Betrag verringert.",229916,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
4254,"Trugnebel","Die Fähigkeit des Ausweichens ist verbessert.",229917,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,False,0
4255,"Trughast","Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht.",229918,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,False,0,False,0,False,0,0,0,False,False,False,0
4256,"Ätherernte","Ausgeteilter Schaden ist erhöht.",229919,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
4257,"Ruheglocke","Mit jeder erlittenen Attacke tritt ein Heileffekt ein.",229920,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,3000,0,False,0,False,0,False,0,0,0,False,False,False,0
4258,"Schweben","Schwebt einige Ilme über dem Boden.",215037,0,0,1,1,16,912,False,False,False,False,False,False,False,False,False,0,0,False,False,0,12,False,0,False,0,False,0,49,0,False,False,False,0
4259,"Kreszenter Stummdolch","Das magische Potenzial ist verringert.",229921,12,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
4260,"Kreszente Flinkheit","An<hex:02160103>griffs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht und Ausführungszeit von Zaubern ist verkürzt.",229922,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
4261,"Kreszente Schnelligkeit","Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht.",214980,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,False,0,False,0,False,0,6,0,False,False,False,0
4262,"Wiederbelebungsbegrenzung","Gewisse Wiederbelebungseffekte sind wirkungslos und die Stapelzahl verringert sich mit jeder erhaltenen Wiederbelebung. Fällt die Stapelzahl auf 0, sind alle Wiederbelebungseffekte wirkungslos.",218286,0,5,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
4263,"Sterblich","Kann nicht wiederbelebt werden.",229943,100,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4264,"Silber","Ausgeteilter Schaden ist verringert und erlittener Schaden ist erhöht.",215771,176,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-5,0,False,0,False,0,False,0,0,0,False,False,False,0
4265,"Prophezeiung: Das Jüngste Gericht","Prophezeit das Jüngste Gericht.",229923,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4266,"Prophezeiung: Kosmischer Kollaps","Prophezeit den kosmischen Kollaps.",229924,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4267,"Prophezeiung: Segen","Prophezeit den Segen.",229925,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4268,"Prophezeiung: Sternenregen","Prophezeit den Sternenregen.",229926,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4269,"Falsche Prophetie","Hat eine falsche Prophezeiung ausgesprochen. Erleidet schrittweise elementneutralen Schaden.",229927,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50000,0,False,0,False,5,False,0,0,0,False,False,False,0
4270,"Segen","Regeneriert schrittweise LP.",215532,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
4271,"Gesundung","Ändert sich bei Ablauf zu <hex:024804F201FA03><hex:024904F201FB03>Vollständige Gesundung<hex:0249020103><hex:0248020103>.",229928,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4272,"Vollständige Gesundung","Der nächste negative Effekt wird sofort von sich selbst und umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern entfernt.",229929,110,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4273,"Phantom-Todesurteil","Wird kampfunfähig, sobald der Timer des Fluchs auf 0 sinkt.",215503,0,0,1,2,9,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
4274,"Phantom-Genesung","Bei Ablauf wird ein Heileffekt im Umkreis ausgelöst.",229930,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4275,"Unverwundbarkeit","Die meisten Attacken verringern die LP auf nicht weniger als 1.",229931,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,31,0,False,False,False,0
4276,"Kreszenter Sprint","Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht.",216678,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,False,0,False,0,False,0,6,0,False,False,False,0
4277,"Wachsamkeit","Wachsam gegenüber der Umgebung. Bei Eintritt in den Kampf wird <hex:024804F201FA03><hex:024904F201FB03>Sicherer Sieg<hex:0249020103><hex:0248020103> gewährt.",229932,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4278,"Sicherer Sieg","Kritische Trefferrate ist erhöht.",229933,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,False,0
4279,"Gestohlene Waffe","Der Attacke-Wert ist verringert.",229934,8,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
4280,"Abendkühle","Eigene LP-Regeneration durch Heilmagie ist erhöht.",229915,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,False,0
4281,"Gnadenerfüllt","<hex:024804F201F603><hex:024904F201F703>Anflehung<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212523,153,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4282,"Heilige Grabstätte","<hex:024804F201F603><hex:024904F201F703>Heilige Grabstätte<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212524,153,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4283,"Schildhieb","Erlittener Schaden ist erhöht.",214716,0,0,20,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
4284,"Inneres Chaos","<hex:024804F201F603><hex:024904F201F703>Inneres Chaos<hex:0249020103><hex:0248020103> kann ausgeführt werden.",214717,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4285,"Ruinator","<hex:024804F201F603><hex:024904F201F703>Ruinator<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212569,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4286,"Inneres Beben","<hex:024804F201F603><hex:024904F201F703>Urbeben<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212571,168,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4287,"Inneres Zittern","Urkraft lässt den Körper zittern. Ändert sich bei 3 Stapeln zu <hex:024804F201FA03><hex:024904F201FB03>Inneres Beben<hex:0249020103><hex:0248020103>.",218147,168,3,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4288,"Blutrache","Gemeinsam mit <hex:024804F201FA03><hex:024904F201FB03>Schwarzes Blut<hex:0249020103><hex:0248020103> kann <hex:024804F201F603><hex:024904F201F703>Blutrache<hex:0249020103><hex:0248020103> ausgeführt werden.",214720,164,0,98,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4289,"Torspalter","Gemeinsam mit <hex:024804F201FA03><hex:024904F201FB03>Schwarzes Blut<hex:0249020103><hex:0248020103> kann <hex:024804F201F603><hex:024904F201F703>Torspalter<hex:0249020103><hex:0248020103> ausgeführt werden.",214721,164,0,98,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4290,"Lied des Antihelden","<hex:024804F201F603><hex:024904F201F703>Antiheld<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213126,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4291,"インペイルメント実行可","インペイルメントを実行できる状態。",214722,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4292,"ハートコンボ実行可","ハートコンボを実行できる状態。",213621,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4293,"Fäden des Schicksals","<hex:024804F201F603><hex:024904F201F703>Schicksalszeichen<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213620,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4294,"Schicksalszeichen","Erlittener Schaden ist um einen bestimmten Betrag verringert.",214723,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
4295,"Herz des Korunds","Erlittener Schaden ist verringert.",213615,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
4296,"Katharsis des Korunds","LP werden regeneriert, wenn sie unter einen bestimmten Betrag fallen oder die Wirkungsdauer endet.",213617,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,25,0,False,False,False,0
4297,"ラフディバイド","移動速度が上昇した状態。",214724,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,True,0,False,0,False,0,6,0,False,False,False,0
4298,"プシュケー","自身に対するＨＰ回復効果が低下した状態。",214746,0,0,181,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
4299,"ブラッドドロー","与ダメージと自身からのＨＰ回復効果が低下した状態。",214870,0,0,149,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
4300,"絶空拳","移動速度が上昇した状態。",214725,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,True,0,False,0,False,0,6,0,False,False,False,0
4301,"Himmel und Erde","<hex:024804F201F603><hex:024904F201F703>Himmel und Erde<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212541,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4302,"Sternenkreuz","<hex:024804F201F603><hex:024904F201F703>Sternenkreuz<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212588,0,0,23,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4303,"Dokumori","Erlittener Schaden ist erhöht.",214726,0,0,92,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
4304,"Doton","Erlittener Schaden ist verringert.",214727,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-25,0,True,0,False,0,False,0,0,0,False,False,False,0
4305,"Zesho Meppo","<hex:024804F201F603><hex:024904F201F703>Zesho Meppo<hex:0249020103><hex:0248020103> kann ausgeführt werden.",214728,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4306,"Debana","Erleidet erhöhten Schaden vom Verursacher des Status.",214729,167,0,111,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,0,False,0,0,0,False,False,False,0
4307,"Henkersguillotine","<hex:024804F201F603><hex:024904F201F703>Henkersguillotine<hex:0249020103><hex:0248020103> kann ausgeführt werden.",214747,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4308,"Richtbefehl","Ein <hex:024804F201FA03><hex:024904F201FB03>Richtbefehl<hex:0249020103><hex:0248020103> wurde verhängt.",214999,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4309,"Perfectio parata","<hex:024804F201F603><hex:024904F201F703>Perfectio<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212943,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4310,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4311,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4312,"Zugabe des Helden","<hex:024804F201F603><hex:024904F201F703>Zugabe des Helden<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213077,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4313,"Dämmerpakt","Der nächste ausgeführte <hex:024804F201F603><hex:024904F201F703>Schwerttanz<hex:0249020103><hex:0248020103> ändert sich zu <hex:024804F201F603><hex:024904F201F703>Dämmertanz<hex:0249020103><hex:0248020103>.",214732,0,0,150,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4314,"Dämmertanz","Füllt schrittweise den Limitrausch-Balken.",213729,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
4315,"Kranz des Feuers","Dem Ziel und umstehenden Gegnern wird bei Ausführung bestimmter Kommandos zusätzlicher Schaden zugefügt.",214733,166,0,26,1,16,973,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4316,"Kranz des Eises","Erlittener Schaden ist reduziert und führt bei erlittenem Schaden eine Konterattacke auf den Angreifer aus.",214734,166,0,26,1,16,974,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
4317,"Stern der Elemente","<hex:024804F201F603><hex:024904F201F703>Flare-Stern<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Frost-Stern<hex:0249020103><hex:0248020103> können ausgeführt werden.",214736,0,0,26,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4318,"クリムゾンサイクロン","次の魔法が、詠唱時間無しで唱えられる状態。詠唱時間のない魔法の場合は代わりに威力が上昇する。",0,0,0,28,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4319,"Versengung","Erleidet schrittweise Schaden.",214743,0,0,112,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,5,False,0,0,0,False,False,False,0
4320,"Forte","Erlittener Schaden ist verringert und eine Barriere absorbiert Schaden.",214739,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
4321,"Blüte des Mutes","<hex:024804F201F603><hex:024904F201F703>Blüte des Mutes<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213411,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
4322,"Kristallglanz-bereit","<hex:024804F201F603><hex:024904F201F703>Kristallglanz<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213413,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
