key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2162952,8961061,80,80,22,0,0,0,0,3708,81765,81265,81461,False,"Thaumazein","Bei der Erkundung des Labyrinthos gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren.","Thaumazein bedeutet „Staunen“ in der alten Sprache Sharlayans und ist Ausdruck der inneren Haltung, die jeder philosophischen Betrachtung zugrunde liegt. Im übertragenen Sinn diente das Thaumazein als Ausgangspunkt der Erforschung der Geheimnisse des Sternengrunds. Dabei gerieten die Forscher in Kontakt mit Hydaelyn. Zuletzt wurde hier die Arche für die Reise zum Mond gebaut."
2162953,8961062,80,80,22,0,0,0,0,3708,81766,81266,81461,False,"Meryalls Agrarbotanik","Bei der Erkundung des Labyrinthos gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren.","In Meryalls Agrarbotanik werden botanische Proben aus aller Welt archiviert und neue landwirtschaftliche Methoden erforscht. Meryall war eine der sieben Exegeten, die an der Gründung Sharlayans beteiligt war. Mit ihrem profunden botanischen Wissen half sie dabei, die karge Insel fruchtbar zu machen und die Bewohner mit Lebensmitteln zu versorgen."
2162954,8961063,80,80,22,0,0,0,0,3708,81767,81267,81461,False,"Grotte der Troglophilen","Bei der Erkundung des Labyrinthos gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren.","Diese Höhle dient als Brutstätte für bestimmte Arten, die für die Forschungsbemühungen als wichtig erachtet werden<hex:021D0103>- einschließlich einer Studie zur Herstellung von Dünger aus den phosphorreichen Exkrementen der Höhlenbewohner. Die Reproduktion der Troglofauna ist jedoch Fluktuationen unterworfen, wodurch es auch immer wieder zu bedrohlichen Plagen kommt."
2162955,8961064,80,80,22,0,0,0,0,3708,81768,81268,81461,False,"Klein-Sharlayan","Bei der Erkundung des Labyrinthos gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren.","In dieser Wohnstätte lebten vom Rat der Philosophen einberufene Forscher, die für die Arbeit im Zentralzirkel zuständig waren. Aufgrund der strengen Vorschriften zur Geheimhaltung ihrer Projekte war es ihnen nur selten erlaubt, das in sich geschlossene Klein-Sharlayan zu verlassen."
2162956,8961068,80,80,22,0,0,0,0,3709,81769,81269,81462,False,"Yedlihmad","Bei der Erkundung Thavnairs gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Yedlihmad, „der neue Hafen“ in der Sprache der Siedler vom Festland, ist die wichtigste Hafenstadt Thavnairs. Die seichten Gewässer rund um die Insel machen es großen Handels<hex:02160103>schiffen unmöglich, direkt vor Ort zu ankern. Händler planen daher stets einen Zwischenstopp auf dem gegenüberliegenden Alnair ein und setzen von dort aus mit Segelbooten nach Yedlihmad und Radz-at-Han über. "
2162957,8961069,80,80,22,0,0,0,0,3709,81770,81270,81462,False,"Kadjayas Bühne","Bei der Erkundung Thavnairs gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Unter dem wachsamen Blick ihres steinernen Ebenbilds huldigen Tänzer und Tänzerinnen auf dieser Bühne Kadjaya, der Mutter des Kriegstanzes. Jede hier stattfindende Darbietung zu Ehren der Vorfahren und Götter erweckt den Eindruck eines rituellen Kräfteringens zwischen Stärke und Anmut."
2162958,8961067,80,80,22,0,0,0,0,3709,81771,81271,81462,False,"Gallenerz-Feld","Bei der Erkundung Thavnairs gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Was hier aus dem Steinbruch geschlagen wird, ist Thavnairs wertvollstes Handelsgut. Während der enorme Härtegrad des Gallenerzes es zu einem begehrten Baumaterial macht, sorgt seine violette Maserung für eine hohe Ätherleitfähigkeit, die sich perfekt zur Herstellung von Waffen und Rüstungen eignet. Sogar in der Alchemie findet Gallenerz als Zutat Verwendung. "
2162959,8961070,80,80,22,0,0,0,0,3709,81772,81272,81462,False,"Schleier der Sangha","Bei der Erkundung Thavnairs gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Auf den ersten Blick erscheint dieser Ort wie ein gewöhnlicher Dschungel, in dem die Natur sich selbst überlassen wurde. Wandert man jedoch tiefer ins Dickicht, stößt man alsbald auf die alten Ruinen von Schreinen und Tempeln, an denen Gläubige einst ihre Götter verehrten. Selbst jetzt vermitteln die zerfallenen Gemäuer noch einen Eindruck ihrer damaligen Herrlichkeit."
2162960,8961071,80,80,22,0,0,0,0,3709,81773,81273,81462,False,"Mayaquell","Bei der Erkundung Thavnairs gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Seinerzeit beherbergte dieser große Tempel eine Gilde Arkasodara-Magier, die nach der Erleuchtung einer göttlichen Kraft namens Maya strebten. Nachdem man ihn gegen eine tiefer im Dschungel gelegene Festung eintauschte, geriet der Tempel in Vergessenheit. Heute ist der Zugang ins Innere durch Schutt und Regenwasser versperrt."
2162961,8961072,80,80,22,0,0,0,0,3709,81774,81274,81462,False,"Daemirs Werk","Bei der Erkundung Thavnairs gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Von allen Alchemisten-Familien Thavnairs, welches bekanntlich die Wiege der Alchemie selbst ist, war das Haus der Daemirs das erfolgreichste. Hier an diesem Fleck errichteten sie ihr Alchemiewerk, welches bald zum Dreh- und Angelpunkt vieler talentierter Alchemisten wurde, die das Vermächtnis der Daemirs bis zum heutigen Tag fortführen."
2162962,8961073,80,80,22,0,0,0,0,3710,81775,81275,81465,False,"Tertium","Bei der Erkundung Garlemalds gelangte ich an einen eindrucksvollen Ort. Kalte Winde peitschten über die Landschaft, während ich meine Eindrücke versuchte niederzuschreiben.","Tertium ist ein Rangierbahnhof an dritter Stelle des Zugnetzes der Reichshauptstadt, was seine Benennung erklärt. Nach dem Fall der Stadt machten die Überlebenden der I. Legion ihn zu ihrer provisorischen Basis, da er sowohl über einen Generator zur Versorgung der Magitek-Anlagen als auch andere strategisch wichtige Einrichtungen verfügt."
2162963,8961124,80,80,22,0,0,0,0,3710,81776,81276,81465,False,"Juturna-Plattform G","Bei der Erkundung Garlemalds gelangte ich an einen eindrucksvollen Ort. Kalte Winde peitschten über die Landschaft, während ich meine Eindrücke versuchte niederzuschreiben.","Von ehemals sieben Bohrinseln, die von A bis G benannt waren, blieb nach Ende des Bürgerkriegs lediglich Plattform G in Betrieb. Sie wurde gebaut, um den am Grund des Sees Cerulea Ingens im Wasser enthaltenen Erdseim zu fördern."
2162964,8961125,80,80,22,0,0,0,0,3710,81777,81277,81465,False,"Der entgleiste Zug","Bei der Erkundung Garlemalds gelangte ich an einen eindrucksvollen Ort. Kalte Winde peitschten über die Landschaft, während ich meine Eindrücke versuchte niederzuschreiben.","Dieser Zug entgleiste, als er bei einem Fluchtversuch aus der Hauptstadt von besessenen Soldaten attackiert wurde. Den luxuriösen Waggons des Modells XLIX nach zu urteilen, befanden sich unter den Passagieren hauptsächlich Adlige, hochrangige Soldaten und ausgewählte Zivilisten, die vermutlich alle bei dem Zugunglück ums Leben kamen."
2162965,8961126,80,80,22,0,0,0,0,3710,81778,81278,81465,False,"Senaculum Imperialis","Bei der Erkundung Garlemalds gelangte ich an einen eindrucksvollen Ort. Kalte Winde peitschten über die Landschaft, während ich meine Eindrücke versuchte niederzuschreiben.","Bereits zur Zeit der Garleischen Republik fungierte das Senaculum Imperialis als Zentrum der Entscheidungsgewalt, woran sich auch nach der Reichsgründung bei seiner Umwandlung in ein Beratungsorgan des Kaisers nichts änderte. Viele der Entscheidungen, die hinter diesen Mauern getroffen wurden, besiegelten das blutige Schicksal anderer Nationen. "
2162966,8961127,80,80,22,0,0,0,0,3710,81779,81279,81465,False,"Regio Urbanissima","Bei der Erkundung Garlemalds gelangte ich an einen eindrucksvollen Ort. Kalte Winde peitschten über die Landschaft, während ich meine Eindrücke versuchte niederzuschreiben.","Ein Stadtbezirk, der das grenzenlose Streben nach Macht des Garleischen Reiches verkörperte. Er war das politische, militärische und wirtschaftliche Herz der Hauptstadt, bevor der Bürgerkrieg ihn in einen schwelenden Trümmerhaufen verwandelte. Die zerstörten Gebäude lieferten anschließend das Baumaterial für den Turm von Babil."
2162967,8961128,80,80,22,0,0,0,0,3710,81780,81280,81465,False,"Forum Solius","Bei der Erkundung Garlemalds gelangte ich an einen eindrucksvollen Ort. Kalte Winde peitschten über die Landschaft, während ich meine Eindrücke versuchte niederzuschreiben.","Vor Beginn des zweiten Eroberungsfeldzugs im Osten hielt Kaiser Solus hier eine große Militärparade ab. Nach dem darauffolgenden Sieg über Dalmasca wurde der Platz in eine öffentliche Gedenkstätte umgewandelt. "
2162968,8961129,80,80,22,0,0,0,0,3713,81781,81281,81464,False,"Schwarzmulchkuppen","Bei der Erkundung von Elpis folgte ein atemberaubender Anblick auf den nächsten. Was ich sah, erfüllte mich mit dem Bestreben, allen Geheimnissen dieses wundersamen Ortes auf die Spur kommen zu wollen.","Eine Gruppe ambitionierter Wissenschaftler nutzte diesen kleinen Garten am Rande von Elpis, um sich der Forschung ohne Anwendung von Schöpfungsmagie zu widmen. Im Gegensatz zu ihren Kollegen zogen sie es vor, verschiedene Lebewesen auf natürliche Weise miteinander zu kreuzen und sich von den daraus entstehenden Zufallsergebnissen überraschen zu lassen. "
2162969,8961130,80,80,22,0,0,0,0,3713,81782,81282,81464,False,"Metabaseos Thalassai","Bei der Erkundung von Elpis folgte ein atemberaubender Anblick auf den nächsten. Was ich sah, erfüllte mich mit dem Bestreben, allen Geheimnissen dieses wundersamen Ortes auf die Spur kommen zu wollen.","Ein Ablegergebäude der Hyperboreia, dessen Inneres wesentlich größer ist, als es von außen den Anschein hat. Zur Erforschung und Beobachtung von Meereskreaturen wurden darin stolze sechs ozeanische Biotope errichtet, in denen neue Schöpfungen verschiedenen Umweltbedingungen ausgesetzt werden konnten."
2162970,8961131,80,80,22,0,0,0,0,3713,81783,81283,81464,False,"Lethe","Bei der Erkundung von Elpis folgte ein atemberaubender Anblick auf den nächsten. Was ich sah, erfüllte mich mit dem Bestreben, allen Geheimnissen dieses wundersamen Ortes auf die Spur kommen zu wollen.","Der schönste und dennoch wohl bedrückendste Ort in Elpis. Hierher wurden Schöpfungen gebracht, die man als ungeeignet für das Leben in den Ökosystemen der Welt betrachtete. Dieselbe Magie, mit der sie erschaffen wurden, zog ihre Essenz durch die Quelle wieder hinab in die Unterwelt."
2162971,8961132,80,80,22,0,0,0,0,3713,81784,81284,81464,False,"Ktisis Hyperboreia","Bei der Erkundung von Elpis folgte ein atemberaubender Anblick auf den nächsten. Was ich sah, erfüllte mich mit dem Bestreben, allen Geheimnissen dieses wundersamen Ortes auf die Spur kommen zu wollen.","Die Hyperboreia war die wichtigste Einrichtung in Elpis, denn hier wurde über das Schicksal aller geschaffenen Arten gerichtet. Zu diesem Zweck beherbergte das riesige Gebäude viele verschiedene Biome, in denen man die Schöpfungen auf ihre Nützlichkeit hin prüfte. "
2162972,8961133,80,80,22,0,0,0,0,3713,81785,81285,81464,False,"Anagnorisis","Bei der Erkundung von Elpis folgte ein atemberaubender Anblick auf den nächsten. Was ich sah, erfüllte mich mit dem Bestreben, allen Geheimnissen dieses wundersamen Ortes auf die Spur kommen zu wollen.","Die Beobachter der Hyperboreia waren in dieser kleinen Siedlung untergebracht. Anagnorisis bedeutet „Erkenntnis“ oder „Entdeckung“ in der alten Sprache und ist eine treffende Umschreibung ihrer Aufgabe. Sie waren dafür zuständig zu entscheiden, ob eine neue Schöpfung in die freie Wildbahn entlassen werden konnte, oder aber in der Lethe ihr Ende fand."
2162973,8961134,80,80,22,0,0,0,0,3711,81786,81286,81463,False,"Kydonias Antlitz","Bei der Erkundung von Mare Lamentorum gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird mit keiner Zunge meines Heimatgestirns je in gebührende Worte zu fassen sein.","Wer für die Züge dieses gigantischen Felsens Modell stand, dessen Antlitz stumm gen Sternenmeer starrt, wird wohl mitsamt dem Schöpfer des Gebildes für alle Zeit ein Mysterium bleiben. Vielleicht ist das auch besser so<hex:021D0103>- sonderlich schmeichelhaft ist jene Darstellung nämlich nicht."
2162974,8961135,80,80,22,0,0,0,0,3711,81787,81287,81463,False,"Carrotorium","Bei der Erkundung von Mare Lamentorum gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird mit keiner Zunge meines Heimatgestirns je in gebührende Worte zu fassen sein.","Wer ganz zu Recht glaubt, Möhren seien das höchste kulinarische Gut des Universums, der wird das Carrotorium nie wieder verlassen wollen. Umgeben von sich endlos vervielfachenden Kraft-, Knobel- und Glückskarotten sind sämtliche Sorgen des Daseins schnell nichtig und vergessen. "
2162975,8961136,80,80,22,0,0,0,0,3711,81788,81288,81463,False,"Der schönste Wald","Bei der Erkundung von Mare Lamentorum gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird mit keiner Zunge meines Heimatgestirns je in gebührende Worte zu fassen sein.","Der Namensgeber dieses künstlich geschaffenen Stückchens Grün war zweifellos von seinem schöpferischen Talent überzeugt. Das Ergebnis ähnelt zwar weniger einem Wald als einem Laternengeschäft, ist aber dennoch hübsch anzusehen und wird seinem Zweck als Ort der Entspannung sicher gerecht werden."
2162976,8961137,80,80,22,0,0,0,0,3711,81789,81289,81463,False,"Heimdalls letzte Ruh","Bei der Erkundung von Mare Lamentorum gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird mit keiner Zunge meines Heimatgestirns je in gebührende Worte zu fassen sein.","Die Trümmer des allagischen Raumschiffs Heimdall zeugen von jenem Moment der Siebten Katastrophe, kurz bevor der in Dalamud versiegelte Bahamut Ætheris erreichte. Das Schiff diente seiner Überwachung und wurde vermutlich abgeschossen, um Bahamuts Beschwörung zu verhindern - wie man heute weiß, vergeblich."
2162977,8961138,80,80,22,0,0,0,0,3711,81790,81290,81463,False,"Palast des Wächters","Bei der Erkundung von Mare Lamentorum gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird mit keiner Zunge meines Heimatgestirns je in gebührende Worte zu fassen sein.","Hoch über die stummen Weiten des Mondes hinaus winden sich die Zinnen dieses prunkvollen Palastes. Die spiralförmige Äthervorrichtung, die sich an das Bauwerk schmiegt, verleiht ihm eine einzigartige Eleganz, die entfernt an einen Ort in Tempest auf dem ersten Splitter erinnert ..."
2162978,8961139,80,80,22,0,0,0,0,3712,81791,81291,81463,False,"Stigma-1","Bei der Erkundung Ultima Thules gelangte ich an einen Ort, der mich daran zweifeln ließ, ob ich wachte oder träumte. Was ich erblickte, würde sich auf ewig tief in mein Gedächtnis brennen.","Die militärische Operationsmatrix einer Maschinenzivilisation, die von Meteion im Ostrakon Deka-hexi nachgebildet wurde. Sie ist die oberste Entscheidungsinstanz der Maschinen. Früher wurde sie Alpha-1 genannt, doch nachdem ein Angriff ihr beinahe fatale Systemschäden zufügte, startete sie sich unter dem Namen Stigma-1 neu. "
2162979,8961140,80,80,22,0,0,0,0,3712,81792,81292,81463,False,"Ostrakon Deka-hexi","Bei der Erkundung Ultima Thules gelangte ich an einen Ort, der mich daran zweifeln ließ, ob ich wachte oder träumte. Was ich erblickte, würde sich auf ewig tief in mein Gedächtnis brennen.","In diesem Sektor hat Meteion einen Teil der 16. Zivilisation reproduziert, auf die ihre Schwestern in den Weiten des Sternenmeeres stießen. Ungewiss bleibt, ob es sich hier um Überreste von Alphatron, der Heimatwelt der Omikron, oder aber eine ihrer hochentwickelten Außenposten handelt, die der Invasion anderer Planeten dienten."
2162980,8961141,80,80,22,0,0,0,0,3712,81793,81293,81463,False,"Ostrakon Tria","Bei der Erkundung Ultima Thules gelangte ich an einen Ort, der mich daran zweifeln ließ, ob ich wachte oder träumte. Was ich erblickte, würde sich auf ewig tief in mein Gedächtnis brennen.","Hier hat Meteion einen Teil der 3. Zivilisation reproduziert, auf die ihre Schwestern im Sternenmeer stießen. Die Ea erlangten ewiges Leben, indem sie ihre sterblichen Hüllen gegen körperlose Seelenformen eintauschten. Mit der Zeit häuften sie Wissen an, und mit dem Wissen kam die Erkenntnis über das Ende des Universums, welche sie fortan in die Ver<hex:02160103>zweif<hex:02160103>lung trieb."
2162981,8961142,80,80,22,0,0,0,0,3712,81794,81294,81463,False,"Ostrakon Deka-okto","Bei der Erkundung Ultima Thules gelangte ich an einen Ort, der mich daran zweifeln ließ, ob ich wachte oder träumte. Was ich erblickte, würde sich auf ewig tief in mein Gedächtnis brennen.","In diesem Sektor hat Meteion einen Teil der 18. Zivilisation reproduziert, auf die ihre Schwestern in den Weiten des Sternenmeeres stießen. Dies war der Planet eines stolzen Drachenvolkes, den die Invasion der Maschinen von Alphatron letztlich in Schutt und Asche legte. Mit ihrer Heimat vergingen die Drachen letztlich selbst."
2162982,8961143,80,80,22,0,0,0,0,3712,81795,81295,81463,False,"Ostrakon Hena","Bei der Erkundung Ultima Thules gelangte ich an einen Ort, der mich daran zweifeln ließ, ob ich wachte oder träumte. Was ich erblickte, würde sich auf ewig tief in mein Gedächtnis brennen.","In diesem Sektor hat Meteion einen Teil der 1. Zivilisation reproduziert, auf die ihre Schwestern in den Weiten des Sternenmeeres stießen. Was auch immer in dieser Stadt geschehen ist, es geschah unerwartet, denn die hinterlassene Infrastruktur erweckt den Eindruck eines urplötzlichen Verschwindens ihrer Bewohner."
2162983,10507030,90,90,22,0,0,0,0,4504,81841,81341,81466,False,"Küstenkolonie","Bei meiner Ankunft in Tuliyollal gelangte ich an einen Ort, an dem mir die Vielfalt des hiesigen Lebens schier den Atem raubte.","Der größte Markt Tuliyollals gleicht wahrhaftig einer Kolonie von Möwen, in der sich das Leben tummelt und sich die Reichtümer Turals häufen. Sie schimmern so golden wie die Sonne selbst, die sich auf den an der Küstenkolonie leckenden Wellen bricht."
2162984,10507035,90,90,22,0,0,0,0,4504,81842,81342,81466,False,"Glanzfeder-Viertel","Bei meiner Erkundung Tuliyollals gelangte ich an einen Ort, an dem mir die Vielfalt des hiesigen Lebens schier den Atem raubte.","Auf den ersten Blick sieht Tuliyollals Wohngebiet aus wie eine Reihe gleicher Häuser, doch wagt man die genauere Betrachtung, erkennt man die unglaubliche Vielfalt der Bewohner - sie sind das bunte Gefieder der Hauptstadt selbst, das ihr ihren un<hex:02160103>ver<hex:02160103>gleich<hex:02160103>li<hex:02160103>chen Glanz verleiht."
2162985,10507036,90,90,22,0,0,0,0,4504,81843,81343,81466,False,"Hochfluthafen","Bei meiner Ankunft in Tuliyollal gelangte ich an einen Ort, an dem mir die Vielfalt des hiesigen Lebens schier den Atem raubte.","Schwer beladene Boote fahren in stetem Strom zu den dickbauchigen Schiffen, die hinter den tückischen Riffen ankern - doch nur während der Flut, denn die Ebbe offenbart die scharfen, steinernen Meereszähne und versperrt selbst den kleinsten Kähnen den Weg."
2162986,10507037,90,90,22,0,0,0,0,4504,81844,81344,81466,False,"Kielkajüten","Bei meiner Ankunft in Tuliyollal gelangte ich an einen Ort, an dem mir die Vielfalt des hiesigen Lebens schier den Atem raubte.","Der lange Steg führt an einer ganzen Reihe kleiner Häuser vorbei, die Reisenden ein flüchtiges Zuhause bieten. Früher schliefen Seeleute hier wohl in ihren ankernden Bötchen, und auch der Name der Kielkajüten entstammt einem fremdländischen Abenteurer, den die Dächer an den Bug eines Schiffes erinnerten."
2162987,10507038,90,90,22,0,0,0,0,4504,81845,81345,81466,False,"Hunu'iliy","Bei meiner Erkundung Tuliyollals gelangte ich an einen Ort, an dem mir die Vielfalt des hiesigen Lebens schier den Atem raubte.","In der Sprache der Hanuhanu bedeutet der Name dieses Leuchtturms „Herzensflamme“. Früher war er ein waches Auge auf Xak Tural, doch heute wacht er nur mehr über Schiffe, die den reißenden Riffen Turals zu nahe kommen."
2162988,10507060,90,90,22,0,0,0,0,4505,81823,81323,81466,False,"Wachunpelo","Bei meinen Streifzügen durch Urqopacha gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Dieses Bergdorf ist die Heimat der geschäftstüchtigen Pelupelu. Sie sind einerseits für ihren exquisiten Kaffee und Mezcal bekannt, andererseits für ihre Alpakazucht. Die Reihen kleiner Häuser, perfekt auf ihre Statur zugeschnitten, fügen sich zu einem heimeligen, possierlich wirkendem Bild."
2162989,10507061,90,90,22,0,0,0,0,4505,81828,81328,81466,False,"Miplus Mategarten","Bei meinen Streifzügen durch Urqopacha gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Der Name dieser reizenden Plantage ist selbsterklärend. Mir wurde erzählt, dass das Land vor allem stachelig und karg war, ehe die Samen der Teesträucher nach Urqopacha kamen. Seither hat sich jedoch so viel getan, dass der Ort vor Leben und Handel geradezu zu summen scheint - und auch das Land ist seither fruchtbarer geworden."
2162990,10507062,90,90,22,0,0,0,0,4505,81826,81326,81466,False,"Schatten der Trauer","Bei meinen Streifzügen durch Urqopacha gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Alte Ruinen ragen in den blauen Himmel über der Klippe. Einst lebten die Yok Huy in diesem Dorf, doch als ihre Zahlen schwanden, gaben sie diese Siedlung auf und ließen lediglich bittere Trauer zurück. Einst soll es gar eine Straße gen Chabayuqeq gegeben haben, doch der Berg hat sich ihrer inzwischen bemächtigt."
2162991,10507063,90,90,22,0,0,0,0,4505,81824,81324,81466,False,"Naryor Gorna","Bei meinen Streifzügen durch Urqopacha gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Es waren die Flammen Valigarmandas, die diesen Krater schufen, und auch heute lodern sie noch weiter, ein Heim für gefährliche Feuerkreaturen bietend. Seinen Namen gaben ihm die Yok Huy in äußerst grafischer Beschreibung: „das Land der verbrannten, ausgerissenen Augenhöhlen“."
2162992,10507064,90,90,22,0,0,0,0,4505,81827,81327,81466,False,"Salzgruben der Chirwagur","Bei meinen Streifzügen durch Urqopacha gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Hier leben jene Yok Huy, die sich der Herrschaft des Dämmerkönigs nicht beugen wollen. Früher soll das Land ein Meer gewesen sein, das bis auf sein Salz restlos vertrocknete. Seine Bewohner nannten es „Reiche Almosen“ und schlugen Terrassenfelder hinein, um sich dieses Schatzes zu bemächtigen."
2162993,10507066,90,90,22,0,0,0,0,4505,81825,81325,81466,False,"Worqor Lar Dor","Bei meinen Streifzügen durch Urqopacha gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Worqor Lar Dor, „das in allen Farben der Welt blühende Hochland“ - so nennen die Yok Huy dieses farbenfrohe Wunder der Natur. Und in der Tat, die abertausend Blumen tauchen diese Weihestätte in ein Farbspiel, das die heilige Bedeutung dieser Stätte umso deutlicher macht."
2162994,10507336,90,90,22,0,0,0,0,4506,81829,81329,81466,False,"Haus der Wuchernden Winde","Bei meinen Streifzügen durch Kozama'uka gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Eines der drei großen Baumhäuser der Hanuhanu. Der Name soll an ein Anwesen in ihrer traditionellen Heimat erinnern. Hier hausen die Hanuhanu, die sich in der Windmagie üben, als harmonische Gemeinschaft - oft sieht man sie von Wipfel zu Wipfel gleiten oder wagemutig gen Erdboden segeln."
2162995,10507337,90,90,22,0,0,0,0,4506,81833,81333,81466,False,"Kikitola-Höhle","Bei meinen Streifzügen durch Kozama'uka gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Die drei großen Fälle Xodune, Xo'onu und Xopik' höhlten diese Grotte über viele Jahrhunderte hinweg aus. Nun wird sie von lumineszentem Moos erhellt und gleicht dem Sternenmeer des Nachthimmels so sehr, dass die Hanuhanu sie prompt nach ihm benannten: „die sternenreiche Höhle“."
2162996,10507338,90,90,22,0,0,0,0,4506,81831,81331,81466,False,"Hängender Kai","Bei meinen Streifzügen durch Kozama'uka gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Am Fuße des Ku'uxage errichteten Fischer der Hanuhanu diesen beeindruckenden Kai, dessen starke Stämme selbst dem wildesten Wasser widerstehen. Nimmt man sich Zeit, kann man die verbissenen Kämpfe zwischen Fischern und Fischen beobachten, die in den reißenden Fluten beheimatet sind."
2162997,10507339,90,90,22,0,0,0,0,4506,81834,81334,81466,False,"Kozanuakiy","Bei meinen Streifzügen durch Kozama'uka gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Diese Stätte ist der Hanuhanu-Gottheit Kixaihih geweiht, die hier auch von einer beeindruckenden Statue dargestellt wird. Das „Land des trockenen Schreins“ gilt als heilige, sonnengeküsste Stätte inmitten des sonst so feuchten Kozama'ukas."
2162998,10507340,90,90,22,0,0,0,0,4506,81830,81330,81466,False,"Irdehalde","Bei meinen Streifzügen durch Kozama'uka gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Die Heimat der Moblins macht ihrem Namen alle Ehre, wirkt sie doch wie eine Ansammlung von übergroßen Tontöpfen und -krügen. Es ist auch die Heimat der Topfwerker, besonders talentierter Handwerker, die mit dem hiesigen Völkchen einen Pakt geschlossen haben und in ihren Stätten nun un<hex:02160103>ver<hex:02160103>gleich<hex:02160103>li<hex:02160103>che Meisterwerke schaffen."
2162999,10507341,90,90,22,0,0,0,0,4506,81832,81332,81466,False,"Ligaka-Bruch","Bei meinen Streifzügen durch Kozama'uka gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Ein gemächlicher Strom, der einer Vielzahl von bunten Wasserpflanzen eine Heimat ist. So nannten ihn die Hanuhanu auch den „tiefen Regenbogen“, schillern die saftigen Blätter unter Wasser doch je nach Temperatur und Umgebungsäther in gänzlich unter<hex:02160103>schied<hex:02160103>lichen Farben."
2163000,10507577,90,90,22,0,0,0,0,4507,81835,81335,81466,False,"Iq Br'aax","Bei meinen Streifzügen durch Yak T'el gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Das Dorf der Xbr'aal schmiegt sich an einen Tsoly, was wiederum ihr Wort für einen Cenote ist, und bietet wohl den einzigen Blick auf die Sterne in ganz Yak T'el. Die Holzhäuser sind im charakteristischen Rot des Volkes bemalt, denn der Name der Siedlung selbst bedeutet „Roter Br'aax“ - eine Coeurl-artige Raubkatze."
